year,adm1,adm2,site,treatment_code,treatment,treatment_group,n_obs,n_trials,n_farmers,n_yield,mean_yield_kg_ha,sd_yield_kg_ha,min_yield_kg_ha,max_yield_kg_ha,mean_yield_t_ha,mean_N_fertilizer_kg_ha,mean_P2O5_fertilizer_kg_ha,mean_K2O_fertilizer_kg_ha,mean_organic_fertilizer_t_ha,mean_PFPN_kg_grain_per_kg_N,mean_AE_N_kg_grain_per_kg_N,mean_straw_yield_kg_ha,mean_cob_yield_kg_ha,mean_grain_yield_raw_kg_ha,mean_grain_moisture_pct,source_datasets
2017,Surkhet,Gadhi,Surkhet | Gadhi,9,NPK+micros,NPK+micros,2,2,2,2,11083.3,1060.6601717798212,10333.3,11833.3,11.05,120.0,60.0,40.0,,92.5,,28000.0,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,1,CK,control,1,1,1,1,7760.0,,7760.0,7760.0,7.8,0.0,0.0,0.0,,0.0,,17333.33,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,10,K and S,Ntiming,3,3,3,3,10637.766666666666,343.2198323718102,10253.3,10913.3,10.633333333333333,120.0,60.0,40.0,,88.66666666666667,,22222.22,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,2,N0,omission,2,2,2,2,5920.0,5656.85424949238,1920.0,9920.0,5.9,0.0,60.0,40.0,,0.0,,22166.66,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,3,P0,omission,3,3,3,3,10535.566666666668,593.006714408305,9980.0,11160.0,10.566666666666666,120.0,0.0,40.0,,87.66666666666667,,24444.443333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,4,K0,omission,3,3,3,3,10490.0,533.2521823677802,9920.0,10976.7,10.5,120.0,60.0,0.0,,87.33333333333333,,22000.0,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,5,N-60,Nrates,3,3,3,3,10377.766666666666,227.13424077697647,10123.3,10560.0,10.4,60.0,60.0,40.0,,173.0,,21944.443333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,6,N-120,Nrates,3,3,3,3,10114.433333333332,693.9639495920045,9313.3,10530.0,10.1,120.0,60.0,40.0,,84.66666666666667,,22777.773333333334,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,7,N-180,Nrates,3,3,3,3,10018.533333333333,138.19140108318328,9870.0,10143.3,10.0,180.0,60.0,40.0,,55.666666666666664,,23666.553333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,8,N-210,Nrates,3,3,3,3,10162.199999999999,545.6634768792941,9533.3,10510.0,10.133333333333333,210.0,60.0,40.0,,48.333333333333336,,21777.663333333334,,,,nsaf_maize_trials_2017
2017,Surkhet,Ghumkhare,Surkhet | Ghumkhare,9,NPK+micros,NPK+micros,3,3,3,3,10581.1,688.3295940172844,9820.0,11160.0,10.6,120.0,60.0,40.0,,88.33333333333333,,24144.440000000002,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,1,CK,control,2,2,2,2,6749.950000000001,117.87470042379702,6666.6,6833.3,6.75,0.0,0.0,0.0,,0.0,,9166.665,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,10,K and S,Ntiming,3,3,3,3,10022.199999999999,2867.6906440548983,8333.3,13333.3,10.0,120.0,60.0,40.0,,83.33333333333333,,13888.886666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,2,N0,omission,2,2,2,2,6866.7,282.842712474619,6666.7,7066.7,6.9,0.0,60.0,40.0,,0.0,,11166.66,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,3,P0,omission,3,3,3,3,11611.133333333333,3416.9888737502984,8166.7,15000.0,11.633333333333333,120.0,0.0,40.0,,96.66666666666667,,14999.996666666668,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,4,K0,omission,3,3,3,3,11177.766666666668,2437.0662390122543,8533.3,13333.3,11.166666666666666,120.0,60.0,0.0,,93.0,,14999.996666666666,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,5,N-60,Nrates,3,3,3,3,9200.633333333333,231.7786300186742,8933.3,9345.3,9.166666666666666,60.0,60.0,40.0,,153.33333333333334,,12222.220000000001,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,6,N-120,Nrates,3,3,3,3,11455.566666666666,3654.5769882892514,7700.0,15000.0,11.466666666666667,120.0,60.0,40.0,,95.33333333333333,,16111.106666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,7,N-180,Nrates,3,3,3,3,11888.9,3671.7459770523346,8333.3,15666.7,11.9,180.0,60.0,40.0,,66.0,,16000.0,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,8,N-210,Nrates,3,3,3,3,10444.466666666667,1071.523664383262,9666.7,11666.7,10.466666666666667,210.0,60.0,40.0,,50.0,,15111.106666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Guthu,Surkhet | Guthu,9,NPK+micros,NPK+micros,3,3,3,3,11111.1,2545.882660296818,8333.3,13333.3,11.1,120.0,60.0,40.0,,92.33333333333333,,16333.31,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,1,CK,control,3,3,3,3,6695.533333333333,1048.4035307711113,5653.3,7750.0,6.733333333333333,0.0,0.0,0.0,,0.0,,10865.553333333335,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,10,K and S,Ntiming,3,3,3,3,9946.666666666666,2489.6026235793797,7530.0,12503.3,9.933333333333334,120.0,60.0,40.0,,83.0,,20125.553333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,2,N0,omission,3,3,3,3,7649.900000000001,1792.5975370952626,6326.7,9690.0,7.633333333333333,0.0,60.0,40.0,,0.0,,16899.996666666666,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,3,P0,omission,3,3,3,3,9670.0,1757.9453603567995,8516.7,11693.3,9.666666666666666,120.0,0.0,40.0,,80.33333333333333,,21096.66,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,4,K0,omission,3,3,3,3,9500.0,1544.0414146000094,8390.0,11263.3,9.5,120.0,60.0,0.0,,79.33333333333333,,16919.996666666666,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,5,N-60,Nrates,3,3,3,3,9432.233333333334,1138.3364411865816,8436.7,10673.3,9.433333333333332,60.0,60.0,40.0,,157.33333333333334,,14920.0,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,6,N-120,Nrates,3,3,3,3,9803.333333333334,925.9056233403774,9040.0,10833.3,9.766666666666667,120.0,60.0,40.0,,81.33333333333333,,16776.66,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,7,N-180,Nrates,3,3,3,3,10281.133333333333,1436.3004432685148,8636.7,11290.0,10.266666666666667,180.0,60.0,40.0,,57.333333333333336,,19363.33,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,8,N-210,Nrates,3,3,3,3,9863.333333333334,1002.7458418429537,8993.3,10960.0,9.866666666666667,210.0,60.0,40.0,,47.0,,19888.883333333335,,,,nsaf_maize_trials_2017
2017,Surkhet,Kalyan,Surkhet | Kalyan,9,NPK+micros,NPK+micros,3,3,3,3,9507.766666666666,1979.5913349308566,7943.3,11733.3,9.466666666666667,120.0,60.0,40.0,,79.33333333333333,,14371.106666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,1,CK,control,3,3,3,3,6666.666666666667,1185.2874011535484,5313.3,7520.0,6.666666666666667,0.0,0.0,0.0,,0.0,,7592.22,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,10,K and S,Ntiming,3,3,3,3,11026.633333333331,673.5230755759846,10603.3,11803.3,11.033333333333333,120.0,60.0,40.0,,91.66666666666667,,11472.216666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,2,N0,omission,3,3,3,3,7815.533333333333,2094.7825575303355,5790.0,9973.3,7.833333333333333,0.0,60.0,40.0,,0.0,,9871.106666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,3,P0,omission,3,3,3,3,9048.9,1661.20213098828,7476.7,10786.7,9.066666666666668,120.0,0.0,40.0,,75.33333333333333,,11331.106666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,4,K0,omission,3,3,3,3,10286.666666666666,1672.121174835525,8593.3,11936.7,10.266666666666667,120.0,60.0,0.0,,85.66666666666667,,8328.883333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,5,N-60,Nrates,3,3,3,3,9441.1,2277.004310492187,7093.3,11640.0,9.433333333333332,60.0,60.0,40.0,,157.33333333333334,,12948.883333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,6,N-120,Nrates,3,3,3,3,9904.433333333332,1440.371467133855,8583.3,11440.0,9.9,120.0,60.0,40.0,,82.66666666666667,,10971.11,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,7,N-180,Nrates,3,3,3,3,11156.666666666666,786.6709752706863,10366.7,11940.0,11.166666666666666,180.0,60.0,40.0,,62.0,,13114.443333333335,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,8,N-210,Nrates,3,3,3,3,10474.433333333332,1978.9471577920763,8443.3,12396.7,10.466666666666667,210.0,60.0,40.0,,49.666666666666664,,15589.996666666668,,,,nsaf_maize_trials_2017
2017,Surkhet,Lekhpharsa,Surkhet | Lekhpharsa,9,NPK+micros,NPK+micros,3,3,3,3,9303.333333333334,1775.8097373686555,7290.0,10646.7,9.299999999999999,120.0,60.0,40.0,,77.66666666666667,,11527.773333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,1,CK,control,2,2,2,2,4391.7,1718.2694782833105,3176.7,5606.7,4.4,0.0,0.0,0.0,,0.0,,5164.995,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,10,K and S,Ntiming,3,3,3,3,7751.099999999999,1730.4576360026847,5800.0,9100.0,7.766666666666667,120.0,60.0,40.0,,64.66666666666667,,12531.106666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,2,N0,omission,3,3,3,3,6782.233333333334,2333.588002054633,4710.0,9310.0,6.766666666666667,0.0,60.0,40.0,,0.0,,11134.440000000002,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,3,P0,omission,3,3,3,3,7746.666666666667,2616.216967939267,4726.7,9323.3,7.733333333333333,120.0,0.0,40.0,,64.66666666666667,,10677.776666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,4,K0,omission,3,3,3,3,8018.900000000001,2894.9153061877305,4690.0,9946.7,8.0,120.0,60.0,0.0,,67.0,,11767.773333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,5,N-60,Nrates,3,3,3,3,7437.766666666666,3672.0859144814863,3200.0,9680.0,7.433333333333333,60.0,60.0,40.0,,123.66666666666667,,10282.216666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,6,N-120,Nrates,3,3,3,3,7838.866666666666,2983.191405748772,4433.3,9990.0,7.833333333333333,120.0,60.0,40.0,,65.33333333333333,,11682.216666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,7,N-180,Nrates,3,3,3,3,8094.433333333333,2024.3873056639466,5880.0,9850.0,8.133333333333333,180.0,60.0,40.0,,45.333333333333336,,12836.663333333336,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,8,N-210,Nrates,3,3,3,3,7997.766666666666,2363.0243023154317,5323.3,9803.3,8.0,210.0,60.0,40.0,,38.0,,12922.216666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-3,Surkhet | Maintada-3,9,NPK+micros,NPK+micros,3,3,3,3,8340.0,1564.8223189870478,6533.3,9266.7,8.333333333333334,120.0,60.0,40.0,,69.33333333333333,,10467.773333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,1,CK,control,3,3,3,3,6144.433333333333,482.2892942346256,5833.3,6700.0,6.133333333333333,0.0,0.0,0.0,,0.0,,16288.883333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,10,K and S,Ntiming,3,3,3,3,8711.1,637.9809009680457,8000.0,9233.3,8.700000000000001,120.0,60.0,40.0,,72.66666666666667,,30758.88666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,2,N0,omission,3,3,3,3,6811.133333333334,1367.220890468448,5800.0,8366.7,6.833333333333333,0.0,60.0,40.0,,0.0,,18344.44,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,3,P0,omission,3,3,3,3,8488.866666666667,582.4456741476694,8000.0,9133.3,8.466666666666667,120.0,0.0,40.0,,70.66666666666667,,25188.88333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,4,K0,omission,3,3,3,3,9055.566666666668,1466.0535335837278,7800.0,10666.7,9.066666666666666,120.0,60.0,0.0,,75.66666666666667,,24465.553333333333,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,5,N-60,Nrates,2,2,2,2,7933.35,377.1000464067856,7666.7,8200.0,7.949999999999999,60.0,60.0,40.0,,132.5,,27416.665,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,6,N-120,Nrates,3,3,3,3,8033.333333333333,448.47767317151147,7533.3,8400.0,8.033333333333333,120.0,60.0,40.0,,67.0,,27499.993333333332,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,7,N-180,Nrates,3,3,3,3,9155.566666666668,1209.7982696852114,8266.7,10533.3,9.166666666666666,180.0,60.0,40.0,,51.0,,28816.666666666668,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,8,N-210,Nrates,3,3,3,3,10044.433333333332,806.481154977185,9133.3,10666.7,10.033333333333333,210.0,60.0,40.0,,47.666666666666664,,29355.550000000003,,,,nsaf_maize_trials_2017
2017,Surkhet,Maintada-4,Surkhet | Maintada-4,9,NPK+micros,NPK+micros,3,3,3,3,8077.766666666667,512.4761978212581,7733.3,8666.7,8.066666666666666,120.0,60.0,40.0,,67.0,,25799.99666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,1,CK,control,2,2,2,2,6241.65,667.0138266932707,5770.0,6713.3,6.25,0.0,0.0,0.0,,0.0,,11751.66,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,10,K and S,Ntiming,3,3,3,3,12475.533333333333,1834.0108950966824,10463.3,14053.3,12.5,120.0,60.0,40.0,,104.0,,29727.77666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,2,N0,omission,2,2,2,2,9890.0,169.7056274847714,9770.0,10010.0,9.9,0.0,60.0,40.0,,0.0,,22571.665,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,3,P0,omission,3,3,3,3,12621.133333333333,194.65601283631935,12406.7,12786.7,12.633333333333333,120.0,0.0,40.0,,105.33333333333333,,26743.33,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,4,K0,omission,3,3,3,3,12200.0,1010.4800294909352,11033.3,12796.7,12.200000000000001,120.0,60.0,0.0,,101.66666666666667,,26704.440000000002,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,5,N-60,Nrates,2,2,2,2,11053.35,542.1387691357264,10670.0,11436.7,11.05,60.0,60.0,40.0,,184.5,,27738.33,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,6,N-120,Nrates,3,3,3,3,12798.9,639.908298117785,12060.0,13170.0,12.833333333333334,120.0,60.0,40.0,,107.0,,28272.216666666664,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,7,N-180,Nrates,3,3,3,3,13158.9,133.69603584250393,13020.0,13286.7,13.166666666666666,180.0,60.0,40.0,,73.0,,27391.10666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,8,N-210,Nrates,3,3,3,3,10812.199999999999,1874.9868346204457,8863.3,12603.3,10.799999999999999,210.0,60.0,40.0,,51.333333333333336,,27049.99666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Neta,Surkhet | Neta,9,NPK+micros,NPK+micros,3,3,3,3,11776.666666666666,1148.931774881926,10450.0,12443.3,11.766666666666666,120.0,60.0,40.0,,98.33333333333333,,27667.77666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,1,CK,control,2,2,2,2,3565.0,1227.9616362085587,2696.7,4433.3,3.5500000000000003,0.0,0.0,0.0,,0.0,,9638.33,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,10,K and S,Ntiming,2,2,2,2,11140.0,2672.86363288515,9250.0,13030.0,11.15,120.0,60.0,40.0,,93.0,,22190.0,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,2,N0,omission,2,2,2,2,7975.0,2331.0482148595725,6326.7,9623.3,7.949999999999999,0.0,60.0,40.0,,0.0,,11335.0,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,3,P0,omission,3,3,3,3,11373.366666666669,3074.43219689967,8546.7,14646.7,11.333333333333334,120.0,0.0,40.0,,94.66666666666667,,12898.886666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,4,K0,omission,3,3,3,3,11423.333333333334,3125.395690681955,8390.0,14633.3,11.4,120.0,60.0,0.0,,95.33333333333333,,17032.22,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,5,N-60,Nrates,2,2,2,2,9965.0,1944.5436482630057,8590.0,11340.0,9.95,60.0,60.0,40.0,,166.0,,16889.5,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,6,N-120,Nrates,3,3,3,3,12342.1,4628.010407291669,8390.0,17433.3,12.333333333333334,120.0,60.0,40.0,,102.66666666666667,,17768.88666666667,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,7,N-180,Nrates,2,2,2,2,9865.0,1143.1088224661717,9056.7,10673.3,9.899999999999999,180.0,60.0,40.0,,54.5,,18588.33,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,8,N-210,Nrates,2,2,2,2,9745.0,1180.8683245815344,8910.0,10580.0,9.75,210.0,60.0,40.0,,46.0,,16506.665,,,,nsaf_maize_trials_2017
2017,Surkhet,Ramghat,Surkhet | Ramghat,9,NPK+micros,NPK+micros,3,3,3,3,13181.133333333333,5289.519256353391,8906.7,19096.7,13.166666666666666,120.0,60.0,40.0,,109.66666666666667,,19911.106666666667,,,,nsaf_maize_trials_2017
2018,Dang,Dhikpur,Dang | Dhikpur,1,NPK urea split (120-60-40),,3,3,3,3,8315.0,580.3610944920413,7780.0,8932.0,8.299999999999999,120.0,60.0,40.0,,69.33333333333333,12.933333333333332,22711.0,14670.666666666666,9002.333333333334,20.333333333333332,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,2,NPK PCU basal (120-60-40),,3,3,3,3,8222.0,499.7749493522059,7697.0,8692.0,8.233333333333333,120.0,60.0,40.0,,68.33333333333333,12.133333333333333,22937.0,14621.333333333334,8905.333333333334,18.666666666666668,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,3,N60 PCU basal (60-60-40),,3,3,3,3,8848.333333333334,443.1797979751933,8370.0,9245.0,8.833333333333334,60.0,60.0,40.0,,147.66666666666666,34.733333333333334,22863.333333333332,14138.0,9572.0,18.666666666666668,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,4,UDP basal (78-60-40),,3,3,3,3,8610.666666666666,1662.4212262039164,7130.0,10409.0,8.6,78.0,60.0,40.0,,110.0,23.700000000000003,21968.0,14893.333333333334,8855.333333333334,21.333333333333332,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,5,N60 urea split (60-60-40),,3,3,3,3,9670.666666666666,1757.076074998841,7845.0,11350.0,9.666666666666666,60.0,60.0,40.0,6.0,161.33333333333334,48.46666666666667,22161.333333333332,14543.333333333334,6250.0,19.666666666666668,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,6,P omission urea split (120-0-40),,3,3,3,3,8039.666666666667,437.36064447242325,7684.0,8528.0,8.033333333333333,120.0,0.0,40.0,,67.0,10.633333333333333,22766.666666666668,14215.666666666666,8700.0,18.666666666666668,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,7,N omission (0-60-40),,3,3,3,3,7778.666666666667,294.2810448080769,7536.0,8106.0,7.766666666666667,0.0,60.0,40.0,,0.0,0.0,22700.333333333332,13984.666666666666,8694.666666666666,18.333333333333332,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,8,Control (0-0-0),,3,3,3,3,6764.0,455.7762609000166,6282.0,7188.0,6.766666666666667,0.0,0.0,0.0,,0.0,0.0,20944.666666666668,13593.333333333334,7350.333333333333,19.333333333333332,nsaf_maize_trials_2018
2018,Dang,Dhikpur,Dang | Dhikpur,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,8501.0,381.27286816661893,8098.0,8856.0,8.5,120.0,60.0,40.0,,70.66666666666667,14.466666666666667,24100.0,14932.333333333334,9177.666666666666,18.666666666666668,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,1,NPK urea split (120-60-40),,2,2,2,2,6664.5,1125.0068888677972,5869.0,7460.0,6.7,120.0,60.0,40.0,,55.5,-9.8,23588.5,12711.5,7417.0,22.0,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,2,NPK PCU basal (120-60-40),,2,2,2,2,6867.5,508.4097756731277,6508.0,7227.0,6.85,120.0,60.0,40.0,,57.0,-8.1,28151.5,15420.0,7433.5,19.0,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,3,N60 PCU basal (60-60-40),,2,2,2,2,5910.5,1181.575431362721,5075.0,6746.0,5.9,60.0,60.0,40.0,,98.5,-32.15,25353.5,12793.0,6350.0,18.0,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,4,UDP basal (78-60-40),,2,2,2,2,6936.0,562.8569978244918,6538.0,7334.0,6.9,78.0,60.0,40.0,,89.0,-11.6,27258.0,15181.5,7466.5,18.0,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,5,N60 urea split (60-60-40),,2,2,2,2,9238.5,4741.150967855801,5886.0,12591.0,9.25,60.0,60.0,40.0,6.0,154.0,23.300000000000004,24243.0,15370.0,3550.0,23.5,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,6,P omission urea split (120-0-40),,2,2,2,2,6328.0,1564.120199984643,5222.0,7434.0,6.300000000000001,120.0,0.0,40.0,,53.0,-12.6,24473.5,16118.5,6917.0,19.5,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,7,N omission (0-60-40),,2,2,2,2,9516.0,3613.3156518632577,6961.0,12071.0,9.55,0.0,60.0,40.0,,0.0,0.0,27638.5,15255.0,3833.5,21.0,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,8,Control (0-0-0),,2,2,2,2,7840.0,657.6093065034892,7375.0,8305.0,7.8500000000000005,0.0,0.0,0.0,,0.0,0.0,30022.0,16778.5,8400.0,18.0,nsaf_maize_trials_2018
2018,Dang,Dhuruwa,Dang | Dhuruwa,9,NPK urea split V6/V10 (120-60-40),,2,2,2,2,4455.5,195.86857838867365,4317.0,4594.0,4.449999999999999,120.0,60.0,40.0,,37.0,-28.2,26340.0,13348.0,4817.0,19.0,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,1,NPK urea split (120-60-40),,3,3,3,3,5540.666666666667,479.45003215489857,4992.0,5879.0,5.566666666666666,120.0,60.0,40.0,,46.333333333333336,3.9,27222.0,13333.333333333334,5981.333333333333,18.333333333333332,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,2,NPK PCU basal (120-60-40),,3,3,3,3,5125.666666666667,456.85263853165316,4719.0,5620.0,5.1000000000000005,120.0,60.0,40.0,,42.666666666666664,0.39999999999999974,27444.333333333332,12111.0,5535.333333333333,19.0,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,3,N60 PCU basal (60-60-40),,3,3,3,3,5623.333333333333,257.0162121994122,5368.0,5882.0,5.633333333333333,60.0,60.0,40.0,,93.66666666666667,9.133333333333333,26888.666666666668,12666.666666666666,6080.333333333333,18.666666666666668,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,4,UDP basal (78-60-40),,3,3,3,3,7938.666666666667,1287.2704973444133,6496.0,8970.0,7.966666666666666,78.0,60.0,40.0,,101.66666666666667,36.699999999999996,27777.666666666668,12555.333333333334,8535.666666666666,18.0,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,5,N60 urea split (60-60-40),,3,3,3,3,4633.666666666667,1382.9751745180872,3713.0,6224.0,4.633333333333334,60.0,60.0,40.0,6.0,77.33333333333333,-7.399999999999999,28711.666666666668,13333.666666666666,4939.0,1341.6666666666667,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,6,P omission urea split (120-0-40),,3,3,3,3,5367.333333333333,831.9797673821962,4482.0,6133.0,5.366666666666667,120.0,0.0,40.0,,44.666666666666664,2.4333333333333327,25889.0,12666.666666666666,5682.333333333333,18.0,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,7,N omission (0-60-40),,3,3,3,3,5213.0,804.522839949246,4412.0,6021.0,5.2,0.0,60.0,40.0,,0.0,0.0,25999.666666666668,11889.0,5606.333333333333,18.333333333333332,nsaf_maize_trials_2018
2018,Dang,Hapur,Dang | Hapur,8,Control (0-0-0),,3,3,3,3,5077.0,1112.8238854374038,3810.0,5896.0,5.066666666666666,0.0,0.0,0.0,,0.0,0.0,23111.333333333332,10889.0,5503.333333333333,18.333333333333332,nsaf_maize_trials_2018
