year,adm1,adm2,site,treatment_code,treatment,treatment_group,n_obs,n_trials,n_farmers,n_yield,mean_yield_kg_ha,sd_yield_kg_ha,min_yield_kg_ha,max_yield_kg_ha,mean_yield_t_ha,mean_N_fertilizer_kg_ha,mean_P2O5_fertilizer_kg_ha,mean_K2O_fertilizer_kg_ha,mean_organic_fertilizer_t_ha,mean_PFPN_kg_grain_per_kg_N,mean_AE_N_kg_grain_per_kg_N,mean_straw_yield_kg_ha,mean_cob_yield_kg_ha,mean_grain_yield_raw_kg_ha,mean_grain_moisture_pct,source_datasets,treatment_lc,study,variety,stage,stage_name,treatment_role,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,FYM_t_ha,mineral_N_rate_response,government_reference,AE_N_applicable,PFP_N_applicable,government_reference_yield_kg_ha,government_reference_N_kg_ha,government_reference_available,relative_yield_to_government_reference_pct,yield_response_vs_government_reference_kg_ha,N_rate_difference_vs_government_reference_kg_ha,potential_mineral_N_reduction_applicable,potential_mineral_N_reduction_kg_ha,N0_PK_reference_yield_kg_ha,yield_response_to_N_kg_ha,AE_N_kg_grain_per_kg_N,PFP_N_kg_grain_per_kg_N
2018,Dang,Hapur,Dang | Hapur,4,UDP basal (78-60-40),,3,3,3,3,7938.666666666667,1287.2704973444131,6496.0,8970.0,7.966666666666666,78.0,60.0,40.0,,101.66666666666669,36.7,27777.666666666668,12555.333333333334,8535.666666666666,18.0,nsaf_maize_trials_2018,udp basal (78-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,UDP N78-P60-K40,78.0,60.0,40.0,,False,False,True,True,5540.666666666667,120.0,True,143.27999037420287,2398.0,-42.0,True,42.0,5213.0,2725.666666666667,34.94444444444445,101.77777777777779
2018,Dang,Hapur,Dang | Hapur,2,NPK PCU basal (120-60-40),,3,3,3,3,5125.666666666667,456.8526385316532,4719.0,5620.0,5.1000000000000005,120.0,60.0,40.0,,42.66666666666666,0.3999999999999997,27444.33333333333,12111.0,5535.333333333333,19.0,nsaf_maize_trials_2018,npk pcu basal (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N120-P60-K40,120.0,60.0,40.0,,False,False,True,True,5540.666666666667,120.0,True,92.50992660329683,-415.0,0.0,False,,5213.0,-87.33333333333303,-0.7277777777777753,42.71388888888889
2018,Dang,Hapur,Dang | Hapur,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,5778.666666666667,22.81081614790089,5765.0,5805.0,5.8,120.0,60.0,40.0,,48.0,5.833333333333333,27389.0,13111.0,6246.333333333333,18.666666666666668,nsaf_maize_trials_2018,npk urea split v6/v10 (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,N120-P60-K40 at V6/V10,120.0,60.0,40.0,,False,False,True,True,5540.666666666667,120.0,True,104.2955119720852,238.0,0.0,False,,5213.0,565.666666666667,4.713888888888891,48.15555555555556
2018,Dang,Laxmipur,Dang | Laxmipur,8,Control (0-0-0),,3,3,3,3,4576.0,1232.758289365762,3180.0,5515.0,4.566666666666666,0.0,0.0,0.0,,0.0,0.0,21333.666666666668,9162.0,5087.666666666667,21.0,nsaf_maize_trials_2018,control (0-0-0),"2018 N source, timing and FYM trial",All maize,1,No-input reference,N0-P0-K0,0.0,0.0,0.0,,False,False,False,False,7127.666666666667,120.0,True,64.20053313379788,-2551.666666666667,-120.0,False,,6291.0,,,
2018,Dang,Laxmipur,Dang | Laxmipur,7,N omission (0-60-40),,3,3,3,3,6291.0,309.84512260159914,5949.0,6553.0,6.3,0.0,60.0,40.0,,0.0,0.0,22888.666666666668,10722.333333333334,6989.0,21.33333333333333,nsaf_maize_trials_2018,n omission (0-60-40),"2018 N source, timing and FYM trial",All maize,2,N-zero agronomic reference,N0-P60-K40,0.0,60.0,40.0,,True,False,False,False,7127.666666666667,120.0,True,88.26170322218584,-836.666666666667,-120.0,False,,6291.0,,,
2018,Dang,Laxmipur,Dang | Laxmipur,5,N60 urea split (60-60-40),,3,3,3,3,7540.333333333333,623.3276292074124,7109.0,8255.0,7.566666666666666,60.0,60.0,40.0,6.0,125.66666666666669,49.4,27611.0,13111.0,8347.666666666666,21.33333333333333,nsaf_maize_trials_2018,n60 urea split (60-60-40),"2018 N source, timing and FYM trial",All maize,3,Farmer practice,FYM 6 t/ha + N60-P60-K40,60.0,60.0,40.0,6.0,False,False,False,False,7127.666666666667,120.0,True,105.78964598045175,412.66666666666606,-60.0,True,60.0,6291.0,,,
2018,Dang,Laxmipur,Dang | Laxmipur,1,NPK urea split (120-60-40),,3,3,3,3,7127.666666666667,766.4765706356152,6300.0,7813.0,7.133333333333333,120.0,60.0,40.0,,59.66666666666666,21.266666666666666,27544.666666666668,12777.666666666666,7869.666666666667,22.0,nsaf_maize_trials_2018,npk urea split (120-60-40),"2018 N source, timing and FYM trial",All maize,4,Government-recommended NPK reference,N120-P60-K40,120.0,60.0,40.0,,True,True,True,True,7127.666666666667,120.0,True,100.0,0.0,0.0,False,,6291.0,836.666666666667,6.972222222222225,59.397222222222226
2018,Dang,Laxmipur,Dang | Laxmipur,3,N60 PCU basal (60-60-40),,3,3,3,3,8089.0,659.4550780758308,7329.0,8510.0,8.066666666666666,60.0,60.0,40.0,,134.66666666666666,58.56666666666666,29166.666666666668,12313.333333333334,8745.666666666666,19.666666666666668,nsaf_maize_trials_2018,n60 pcu basal (60-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N60-P60-K40,60.0,60.0,40.0,,False,False,True,True,7127.666666666667,120.0,True,113.48734976383108,961.333333333333,-60.0,True,60.0,6291.0,1798.0,29.966666666666665,134.81666666666666
2018,Dang,Laxmipur,Dang | Laxmipur,4,UDP basal (78-60-40),,3,3,3,3,7532.333333333333,325.78571689583526,7270.0,7897.0,7.533333333333334,78.0,60.0,40.0,,96.33333333333331,37.86666666666667,26822.33333333333,12344.333333333334,8300.0,21.33333333333333,nsaf_maize_trials_2018,udp basal (78-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,UDP N78-P60-K40,78.0,60.0,40.0,,False,False,True,True,7127.666666666667,120.0,True,105.6774072861619,404.66666666666606,-42.0,True,42.0,6291.0,1241.333333333333,15.914529914529911,96.56837606837607
2018,Dang,Laxmipur,Dang | Laxmipur,2,NPK PCU basal (120-60-40),,3,3,3,3,6860.333333333333,724.5801082926121,6048.0,7440.0,6.833333333333333,120.0,60.0,40.0,,57.0,19.03333333333333,28477.666666666668,12583.666666666666,7455.666666666667,20.0,nsaf_maize_trials_2018,npk pcu basal (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N120-P60-K40,120.0,60.0,40.0,,False,False,True,True,7127.666666666667,120.0,True,96.24935696581394,-267.33333333333394,0.0,False,,6291.0,569.333333333333,4.744444444444442,57.169444444444444
2018,Dang,Laxmipur,Dang | Laxmipur,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,7747.666666666667,566.4630026165286,7370.0,8399.0,7.766666666666667,120.0,60.0,40.0,,64.33333333333333,26.46666666666667,29111.33333333333,13172.0,8488.666666666666,20.0,nsaf_maize_trials_2018,npk urea split v6/v10 (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,N120-P60-K40 at V6/V10,120.0,60.0,40.0,,False,False,True,True,7127.666666666667,120.0,True,108.69849880746388,620.0,0.0,False,,6291.0,1456.666666666667,12.138888888888891,64.5638888888889
2018,Dang,Panchakaule,Dang | Panchakaule,8,Control (0-0-0),,4,4,4,4,5737.25,1850.2142893910063,3204.0,7643.0,5.725,0.0,0.0,0.0,,0.0,0.0,17592.25,12415.75,6824.25,26.25,nsaf_maize_trials_2018,control (0-0-0),"2018 N source, timing and FYM trial",All maize,1,No-input reference,N0-P0-K0,0.0,0.0,0.0,,False,False,False,False,8113.75,120.0,True,70.71021414265907,-2376.5,-120.0,False,,7408.5,,,
2018,Dang,Panchakaule,Dang | Panchakaule,7,N omission (0-60-40),,4,4,4,4,7408.5,1242.251853154853,5592.0,8308.0,7.4,0.0,60.0,40.0,,0.0,0.0,19907.5,15249.75,8774.75,25.75,nsaf_maize_trials_2018,n omission (0-60-40),"2018 N source, timing and FYM trial",All maize,2,N-zero agronomic reference,N0-P60-K40,0.0,60.0,40.0,,True,False,False,False,8113.75,120.0,True,91.30796487444154,-705.25,-120.0,False,,7408.5,,,
2018,Dang,Panchakaule,Dang | Panchakaule,5,N60 urea split (60-60-40),,4,4,4,4,6593.75,3270.739200343963,1784.0,9039.0,6.6,60.0,60.0,40.0,6.0,110.25,14.275,23391.0,16620.75,9736.0,28.25,nsaf_maize_trials_2018,n60 urea split (60-60-40),"2018 N source, timing and FYM trial",All maize,3,Farmer practice,FYM 6 t/ha + N60-P60-K40,60.0,60.0,40.0,6.0,False,False,False,False,8113.75,120.0,True,81.26636881836389,-1520.0,-60.0,True,0.0,7408.5,,,
2018,Dang,Panchakaule,Dang | Panchakaule,1,NPK urea split (120-60-40),,4,4,4,4,8113.75,523.315312853223,7628.0,8857.0,8.125,120.0,60.0,40.0,,68.0,19.825,72275.0,15537.5,9687.5,26.5,nsaf_maize_trials_2018,npk urea split (120-60-40),"2018 N source, timing and FYM trial",All maize,4,Government-recommended NPK reference,N120-P60-K40,120.0,60.0,40.0,,True,True,True,True,8113.75,120.0,True,100.0,0.0,0.0,False,,7408.5,705.25,5.877083333333333,67.61458333333333
2018,Dang,Panchakaule,Dang | Panchakaule,3,N60 PCU basal (60-60-40),,4,4,4,4,7719.75,789.3125173212445,6544.0,8235.0,7.699999999999999,60.0,60.0,40.0,,128.75,33.05,20316.75,16198.25,9104.0,25.25,nsaf_maize_trials_2018,n60 pcu basal (60-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N60-P60-K40,60.0,60.0,40.0,,False,False,True,True,8113.75,120.0,True,95.14404560160222,-394.0,-60.0,True,60.0,7408.5,311.25,5.1875,128.6625
2018,Dang,Panchakaule,Dang | Panchakaule,4,UDP basal (78-60-40),,4,4,4,4,8002.5,1009.3094999387782,6776.0,9241.0,8.0,78.0,60.0,40.0,,102.5,29.05,22661.5,16043.25,9629.0,27.0,nsaf_maize_trials_2018,udp basal (78-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,UDP N78-P60-K40,78.0,60.0,40.0,,False,False,True,True,8113.75,120.0,True,98.62887074410723,-111.25,-42.0,True,42.0,7408.5,594.0,7.615384615384615,102.59615384615384
2018,Dang,Panchakaule,Dang | Panchakaule,2,NPK PCU basal (120-60-40),,4,4,4,4,7871.0,314.9740730070757,7613.0,8274.0,7.875,120.0,60.0,40.0,,65.5,17.8,21013.25,16476.0,9520.75,27.0,nsaf_maize_trials_2018,npk pcu basal (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N120-P60-K40,120.0,60.0,40.0,,False,False,True,True,8113.75,120.0,True,97.00816515174857,-242.75,0.0,False,,7408.5,462.5,3.8541666666666665,65.59166666666667
2018,Dang,Panchakaule,Dang | Panchakaule,9,NPK urea split V6/V10 (120-60-40),,4,4,4,4,7868.0,286.2877340485734,7574.0,8143.0,7.875,120.0,60.0,40.0,,65.5,17.75,21974.25,16219.25,9575.0,27.25,nsaf_maize_trials_2018,npk urea split v6/v10 (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,N120-P60-K40 at V6/V10,120.0,60.0,40.0,,False,False,True,True,8113.75,120.0,True,96.97119087967955,-245.75,0.0,False,,7408.5,459.5,3.8291666666666666,65.56666666666666
2018,Dang,Pawannagar,Dang | Pawannagar,8,Control (0-0-0),,3,3,3,3,5823.666666666667,730.3919039346844,4984.0,6312.0,5.833333333333333,0.0,0.0,0.0,,0.0,0.0,18333.33333333333,9666.666666666666,6533.333333333333,22.0,nsaf_maize_trials_2018,control (0-0-0),"2018 N source, timing and FYM trial",All maize,1,No-input reference,N0-P0-K0,0.0,0.0,0.0,,False,False,False,False,5665.666666666667,120.0,True,102.78872742248633,158.0,-120.0,False,,5853.0,,,
2018,Dang,Pawannagar,Dang | Pawannagar,7,N omission (0-60-40),,3,3,3,3,5853.0,1856.4191337087643,4325.0,7919.0,5.833333333333333,0.0,60.0,40.0,,0.0,0.0,26600.33333333333,12222.333333333334,4883.666666666667,23.33333333333333,nsaf_maize_trials_2018,n omission (0-60-40),"2018 N source, timing and FYM trial",All maize,2,N-zero agronomic reference,N0-P60-K40,0.0,60.0,40.0,,True,False,False,False,5665.666666666667,120.0,True,103.30646584691415,187.33333333333303,-120.0,False,,5853.0,,,
2018,Dang,Pawannagar,Dang | Pawannagar,5,N60 urea split (60-60-40),,3,3,3,3,6755.333333333333,763.8601529948617,5882.0,7299.0,6.766666666666667,60.0,60.0,40.0,6.0,112.66666666666669,15.566666666666668,26733.0,13022.333333333334,7800.0,24.0,nsaf_maize_trials_2018,n60 urea split (60-60-40),"2018 N source, timing and FYM trial",All maize,3,Farmer practice,FYM 6 t/ha + N60-P60-K40,60.0,60.0,40.0,6.0,False,False,False,False,5665.666666666667,120.0,True,119.2328057892569,1089.666666666666,-60.0,True,60.0,5853.0,,,
2018,Dang,Pawannagar,Dang | Pawannagar,1,NPK urea split (120-60-40),,3,3,3,3,5665.666666666667,1488.164081455178,3972.0,6764.0,5.7,120.0,60.0,40.0,,47.0,-1.3333333333333333,25933.33333333333,13444.333333333334,6616.666666666667,23.0,nsaf_maize_trials_2018,npk urea split (120-60-40),"2018 N source, timing and FYM trial",All maize,4,Government-recommended NPK reference,N120-P60-K40,120.0,60.0,40.0,,True,True,True,True,5665.666666666667,120.0,True,100.00000000000001,0.0,0.0,False,,5853.0,-187.33333333333303,-1.5611111111111087,47.21388888888889
2018,Dang,Pawannagar,Dang | Pawannagar,3,N60 PCU basal (60-60-40),,3,3,3,3,7182.666666666667,496.9520432932472,6792.0,7742.0,7.166666666666667,60.0,60.0,40.0,,119.66666666666669,22.633333333333336,27655.33333333333,12333.333333333334,8144.333333333333,22.33333333333333,nsaf_maize_trials_2018,n60 pcu basal (60-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N60-P60-K40,60.0,60.0,40.0,,False,False,True,True,5665.666666666667,120.0,True,126.7753132905807,1517.0,-60.0,True,60.0,5853.0,1329.666666666667,22.161111111111115,119.71111111111112
2018,Dang,Pawannagar,Dang | Pawannagar,4,UDP basal (78-60-40),,3,3,3,3,6251.333333333333,152.18519419882256,6095.0,6399.0,6.266666666666667,78.0,60.0,40.0,,80.0,5.466666666666666,26822.0,13222.0,7225.666666666667,24.0,nsaf_maize_trials_2018,udp basal (78-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,UDP N78-P60-K40,78.0,60.0,40.0,,False,False,True,True,5665.666666666667,120.0,True,110.33711831499674,585.6666666666661,-42.0,True,42.0,5853.0,398.33333333333303,5.106837606837603,80.14529914529915
2018,Dang,Pawannagar,Dang | Pawannagar,2,NPK PCU basal (120-60-40),,3,3,3,3,5745.333333333333,2062.768608771554,3373.0,7116.0,5.733333333333333,120.0,60.0,40.0,,47.66666666666666,-0.6666666666666666,28711.0,12666.333333333334,6653.333333333333,23.33333333333333,nsaf_maize_trials_2018,npk pcu basal (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N120-P60-K40,120.0,60.0,40.0,,False,False,True,True,5665.666666666667,120.0,True,101.4061304936165,79.66666666666606,0.0,False,,5853.0,-107.66666666666697,-0.8972222222222247,47.87777777777777
2018,Dang,Pawannagar,Dang | Pawannagar,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,7808.0,1074.4221702850327,6621.0,8714.0,7.8,120.0,60.0,40.0,,65.0,16.533333333333335,27894.33333333333,13555.666666666666,8833.333333333334,22.33333333333333,nsaf_maize_trials_2018,npk urea split v6/v10 (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,N120-P60-K40 at V6/V10,120.0,60.0,40.0,,False,False,True,True,5665.666666666667,120.0,True,137.81255515679237,2142.333333333333,0.0,False,,5853.0,1955.0,16.291666666666668,65.06666666666666
2018,Dang,Purandhara,Dang | Purandhara,8,Control (0-0-0),,3,3,3,3,6321.0,837.6341683575234,5520.0,7191.0,6.333333333333333,0.0,0.0,0.0,,0.0,0.0,19379.0,11974.666666666666,7111.0,21.666666666666668,nsaf_maize_trials_2018,control (0-0-0),"2018 N source, timing and FYM trial",All maize,1,No-input reference,N0-P0-K0,0.0,0.0,0.0,,False,False,False,False,7281.333333333333,120.0,True,86.81102362204724,-960.333333333333,-120.0,False,,7886.333333333333,,,
2018,Dang,Purandhara,Dang | Purandhara,7,N omission (0-60-40),,3,3,3,3,7886.333333333333,1113.246303983684,6865.0,9073.0,7.899999999999999,0.0,60.0,40.0,,0.0,0.0,21723.0,14747.666666666666,8667.0,20.0,nsaf_maize_trials_2018,n omission (0-60-40),"2018 N source, timing and FYM trial",All maize,2,N-zero agronomic reference,N0-P60-K40,0.0,60.0,40.0,,True,False,False,False,7281.333333333333,120.0,True,108.30891778062626,605.0,-120.0,False,,7886.333333333333,,,
2018,Dang,Purandhara,Dang | Purandhara,5,N60 urea split (60-60-40),,3,3,3,3,7286.0,939.3758566197024,6517.0,8333.0,7.266666666666667,60.0,60.0,40.0,6.0,121.66666666666669,16.066666666666666,22420.0,14526.666666666666,8389.0,23.666666666666668,nsaf_maize_trials_2018,n60 urea split (60-60-40),"2018 N source, timing and FYM trial",All maize,3,Farmer practice,FYM 6 t/ha + N60-P60-K40,60.0,60.0,40.0,6.0,False,False,False,False,7281.333333333333,120.0,True,100.06409082585607,4.66666666666697,-60.0,True,60.0,7886.333333333333,,,
2018,Dang,Purandhara,Dang | Purandhara,1,NPK urea split (120-60-40),,3,3,3,3,7281.333333333333,865.000192678206,6416.0,8146.0,7.266666666666667,120.0,60.0,40.0,,60.66666666666666,8.033333333333333,23505.666666666668,14361.333333333334,8389.0,23.666666666666668,nsaf_maize_trials_2018,npk urea split (120-60-40),"2018 N source, timing and FYM trial",All maize,4,Government-recommended NPK reference,N120-P60-K40,120.0,60.0,40.0,,True,True,True,True,7281.333333333333,120.0,True,100.0,0.0,0.0,False,,7886.333333333333,-605.0,-5.041666666666667,60.67777777777778
2018,Dang,Purandhara,Dang | Purandhara,3,N60 PCU basal (60-60-40),,3,3,3,3,7558.333333333333,1149.4008584185644,6262.0,8453.0,7.6,60.0,60.0,40.0,,126.0,20.633333333333336,24072.33333333333,14910.0,8543.333333333334,22.666666666666668,nsaf_maize_trials_2018,n60 pcu basal (60-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N60-P60-K40,60.0,60.0,40.0,,False,False,True,True,7281.333333333333,120.0,True,103.80424830617102,277.0,-60.0,True,60.0,7886.333333333333,-328.0,-5.466666666666667,125.97222222222221
2018,Dang,Purandhara,Dang | Purandhara,4,UDP basal (78-60-40),,3,3,3,3,6779.333333333333,357.90268696020354,6542.0,7191.0,6.766666666666667,78.0,60.0,40.0,,87.0,5.866666666666667,21500.33333333333,14162.333333333334,7566.666666666667,21.33333333333333,nsaf_maize_trials_2018,udp basal (78-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,UDP N78-P60-K40,78.0,60.0,40.0,,False,False,True,True,7281.333333333333,120.0,True,93.10565830433985,-502.0,-42.0,True,0.0,7886.333333333333,-1107.0,-14.192307692307692,86.91452991452991
2018,Dang,Purandhara,Dang | Purandhara,2,NPK PCU basal (120-60-40),,3,3,3,3,7658.333333333333,400.4713889072894,7367.0,8115.0,7.666666666666667,120.0,60.0,40.0,,63.66666666666666,11.133333333333333,20687.666666666668,13981.0,8466.666666666666,20.666666666666668,nsaf_maize_trials_2018,npk pcu basal (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N120-P60-K40,120.0,60.0,40.0,,False,False,True,True,7281.333333333333,120.0,True,105.17762314594395,377.0,0.0,False,,7886.333333333333,-228.0,-1.9,63.81944444444444
2018,Dang,Purandhara,Dang | Purandhara,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,8128.666666666667,1243.3464253108757,6694.0,8893.0,8.133333333333333,120.0,60.0,40.0,,67.66666666666667,15.066666666666668,22883.33333333333,14745.666666666666,9011.0,21.0,nsaf_maize_trials_2018,npk urea split v6/v10 (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,N120-P60-K40 at V6/V10,120.0,60.0,40.0,,False,False,True,True,7281.333333333333,120.0,True,111.63706280900935,847.3333333333339,0.0,False,,7886.333333333333,242.33333333333394,2.0194444444444497,67.7388888888889
2018,Dang,Shantinagar,Dang | Shantinagar,8,Control (0-0-0),,3,3,3,3,5865.0,279.1200458584084,5553.0,6091.0,5.9,0.0,0.0,0.0,,0.0,0.0,21754.0,10933.333333333334,6807.0,24.33333333333333,nsaf_maize_trials_2018,control (0-0-0),"2018 N source, timing and FYM trial",All maize,1,No-input reference,N0-P0-K0,0.0,0.0,0.0,,False,False,False,False,7288.333333333333,120.0,True,80.47107249028127,-1423.333333333333,-120.0,False,,6429.0,,,
2018,Dang,Shantinagar,Dang | Shantinagar,7,N omission (0-60-40),,3,3,3,3,6429.0,795.0867877156556,5732.0,7295.0,6.433333333333334,0.0,60.0,40.0,,0.0,0.0,23155.666666666668,11000.0,7609.0,25.666666666666668,nsaf_maize_trials_2018,n omission (0-60-40),"2018 N source, timing and FYM trial",All maize,2,N-zero agronomic reference,N0-P60-K40,0.0,60.0,40.0,,True,False,False,False,7288.333333333333,120.0,True,88.20946718499886,-859.333333333333,-120.0,False,,6429.0,,,
2018,Dang,Shantinagar,Dang | Shantinagar,5,N60 urea split (60-60-40),,3,3,3,3,6676.0,701.6972281547078,5881.0,7209.0,6.666666666666667,60.0,60.0,40.0,6.0,111.33333333333331,13.533333333333331,24333.666666666668,12146.666666666666,8004.666666666667,27.0,nsaf_maize_trials_2018,n60 urea split (60-60-40),"2018 N source, timing and FYM trial",All maize,3,Farmer practice,FYM 6 t/ha + N60-P60-K40,60.0,60.0,40.0,6.0,False,False,False,False,7288.333333333333,120.0,True,91.59844500343014,-612.333333333333,-60.0,True,0.0,6429.0,,,
2018,Dang,Shantinagar,Dang | Shantinagar,1,NPK urea split (120-60-40),,3,3,3,3,7288.333333333333,828.2718957765823,6334.0,7820.0,7.266666666666667,120.0,60.0,40.0,,60.66666666666666,11.866666666666667,25178.0,12822.0,8618.0,26.0,nsaf_maize_trials_2018,npk urea split (120-60-40),"2018 N source, timing and FYM trial",All maize,4,Government-recommended NPK reference,N120-P60-K40,120.0,60.0,40.0,,True,True,True,True,7288.333333333333,120.0,True,100.0,0.0,0.0,False,,6429.0,859.333333333333,7.161111111111109,60.73611111111111
2018,Dang,Shantinagar,Dang | Shantinagar,3,N60 PCU basal (60-60-40),,3,3,3,3,5332.0,4142.460500716935,549.0,7770.0,5.333333333333333,60.0,60.0,40.0,,89.0,-8.866666666666669,22311.33333333333,12225.666666666666,8340.0,26.666666666666668,nsaf_maize_trials_2018,n60 pcu basal (60-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N60-P60-K40,60.0,60.0,40.0,,False,False,True,True,7288.333333333333,120.0,True,73.15801509261377,-1956.333333333333,-60.0,True,0.0,6429.0,-1097.0,-18.283333333333335,88.86666666666666
2018,Dang,Shantinagar,Dang | Shantinagar,4,UDP basal (78-60-40),,3,3,3,3,7440.666666666667,959.5448573846526,6373.0,8231.0,7.433333333333334,78.0,60.0,40.0,,95.66666666666669,20.2,23755.666666666668,9272.333333333334,8817.666666666666,26.0,nsaf_maize_trials_2018,udp basal (78-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,UDP N78-P60-K40,78.0,60.0,40.0,,False,False,True,True,7288.333333333333,120.0,True,102.09009833066546,152.33333333333394,-42.0,True,42.0,6429.0,1011.666666666667,12.970085470085474,95.3931623931624
2018,Dang,Shantinagar,Dang | Shantinagar,2,NPK PCU basal (120-60-40),,3,3,3,3,6949.333333333333,973.0387111175656,6186.0,8045.0,6.933333333333334,120.0,60.0,40.0,,58.0,9.066666666666668,24813.33333333333,11911.0,8193.333333333334,25.33333333333333,nsaf_maize_trials_2018,npk pcu basal (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,PCU N120-P60-K40,120.0,60.0,40.0,,False,False,True,True,7288.333333333333,120.0,True,95.34873084838783,-339.0,0.0,False,,6429.0,520.333333333333,4.336111111111109,57.91111111111111
2018,Dang,Shantinagar,Dang | Shantinagar,9,NPK urea split V6/V10 (120-60-40),,3,3,3,3,7389.666666666667,958.179697829866,6453.0,8368.0,7.399999999999999,120.0,60.0,40.0,,61.66666666666666,12.7,25511.0,13628.666666666666,9012.0,28.0,nsaf_maize_trials_2018,npk urea split v6/v10 (120-60-40),"2018 N source, timing and FYM trial",All maize,6,Efficiency and nutrient-management alternatives,N120-P60-K40 at V6/V10,120.0,60.0,40.0,,False,False,True,True,7288.333333333333,120.0,True,101.39034987422824,101.33333333333394,0.0,False,,6429.0,960.666666666667,8.005555555555558,61.580555555555556
2018,Doti,Chattiwan,Doti | Chattiwan,8,Control (0-0-0),,3,3,3,3,5692.666666666667,1772.7338585736252,4434.0,7720.0,5.666666666666667,0.0,0.0,0.0,,0.0,0.0,23944.0,15122.0,6188.666666666667,21.0,nsaf_maize_trials_2018,control (0-0-0),"2018 N source, timing and FYM trial",All maize,1,No-input reference,N0-P0-K0,0.0,0.0,0.0,,False,False,False,False,6628.333333333333,120.0,True,85.88383203419664,-935.6666666666661,-120.0,False,,5561.333333333333,,,
2018,Doti,Chattiwan,Doti | Chattiwan,7,N omission (0-60-40),,3,3,3,3,5561.333333333333,609.7592421057128,5052.0,6237.0,5.566666666666666,0.0,60.0,40.0,,0.0,0.0,20455.0,14856.0,6088.666666666667,21.33333333333333,nsaf_maize_trials_2018,n omission (0-60-40),"2018 N source, timing and FYM trial",All maize,2,N-zero agronomic reference,N0-P60-K40,0.0,60.0,40.0,,True,False,False,False,6628.333333333333,120.0,True,83.90243902439023,-1067.0,-120.0,False,,5561.333333333333,,,
2018,Doti,Chattiwan,Doti | Chattiwan,5,N60 urea split (60-60-40),,3,3,3,3,6888.666666666667,889.8451176094262,6267.0,7908.0,6.9,60.0,60.0,40.0,6.0,114.66666666666669,19.93333333,24688.666666666668,18399.666666666668,7633.0,22.33333333333333,nsaf_maize_trials_2018,n60 urea split (60-60-40),"2018 N source, timing and FYM trial",All maize,3,Farmer practice,FYM 6 t/ha + N60-P60-K40,60.0,60.0,40.0,6.0,False,False,False,False,6628.333333333333,120.0,True,103.92758360573298,260.33333333333394,-60.0,True,60.0,5561.333333333333,,,
2018,Doti,Chattiwan,Doti | Chattiwan,1,NPK urea split (120-60-40),,3,3,3,3,6628.333333333333,696.9256297004246,6177.0,7431.0,6.633333333333333,120.0,60.0,40.0,,55.0,7.797222223333333,25466.0,18355.33333333333,7344.333333333333,22.33333333333333,nsaf_maize_trials_2018,npk urea split (120-60-40),"2018 N source, timing and FYM trial",All maize,4,Government-recommended NPK reference,N120-P60-K40,120.0,60.0,40.0,,True,True,True,True,6628.333333333333,120.0,True,99.99999999999999,0.0,0.0,False,,5561.333333333333,1067.0,8.891666666666667,55.23611111111111
