year,study,dataset_type,district,site,latitude,longitude,variety,variety_group,treatment_code,source_treatment_label,treatment,treatment_role,N_rate_kg_ha,P_rate_kg_ha,K_rate_kg_ha,grain_moisture_pct,recorded_yield_kg_ha,dry_yield_kg_ha,yield_14pct_kg_ha,yield_t_ha,strategy
2019,2019 Hybrid strategy block,Demo,Doti,Ghanteshwor,29.12617034744472,80.57527751661837,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,22.8,8444.44,6519.10768,7580.35776744186,7.5803577674418605,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Doti,Ghanteshwor,29.12528731394559,80.57605879381299,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,23.6,10386.0,7934.904,9226.632558139536,9.226632558139535,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Kavre,Bhakundebesi,27.562420489266515,85.64945865422487,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,22.0,6000.0,4680.0,5441.86046511628,5.44186046511628,gr
2019,2019 Hybrid strategy block,Demo,Kavre,Bhakundebesi,27.56237514317036,85.64941506832838,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,20.4,5333.33,4245.33068,4936.431023255814,4.936431023255814,fym
2019,2019 Hybrid strategy block,Demo,Kavre,Bhakundebesi,27.5622373027727,85.64963425509632,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,20.9,6187.5,4894.312499999999,5691.061046511627,5.691061046511627,zn
2019,2019 Hybrid strategy block,Demo,Kavre,Bhakundebesi,27.561757271178067,85.64877117052674,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,18.1,6833.33,5596.497270000001,6507.55496511628,6.50755496511628,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Kavre,Bhakundebesi,27.562298448756337,85.64976744353771,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,21.0,7812.5,6171.875,7176.598837209303,7.176598837209303,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Makwanpur,Radha Tiwari,,,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,19.8,7433.33,5961.53066,6932.012395348837,6.9320123953488375,gr
2019,2019 Hybrid strategy block,Demo,Makwanpur,Radha Tiwari,,,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,19.8,6500.0,5213.0,6061.627906976744,6.061627906976744,fym
2019,2019 Hybrid strategy block,Demo,Makwanpur,Radha Tiwari,,,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,19.8,6900.0,5533.8,6434.651162790698,6.434651162790699,zn
2019,2019 Hybrid strategy block,Demo,Makwanpur,Radha Tiwari,,,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,19.8,7083.33,5680.83066,6605.617046511627,6.605617046511627,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Makwanpur,Radha Tiwari,,,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,19.8,7250.0,5814.5,6761.046511627907,6.7610465116279075,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,27.88431666791439,85.1506984513253,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,19.8,7000.0,5614.0,6527.906976744186,6.527906976744186,gr
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,,,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,19.8,7000.0,5614.0,6527.906976744186,6.527906976744186,gr
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,27.8844232019037,85.1506929192692,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,19.8,9833.33,7886.33066,9170.151930232558,9.170151930232558,fym
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,,,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,19.8,9833.33,7886.33066,9170.151930232558,9.170151930232558,fym
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,27.88446791935712,85.15069920569658,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,19.8,7883.33,6322.43066,7351.663558139535,7.351663558139535,zn
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,,,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,19.8,7883.33,6322.43066,7351.663558139535,7.351663558139535,zn
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,27.88451594766229,85.15072116628289,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,19.8,8483.33,6803.63066,7911.198441860465,7.911198441860465,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,,,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,19.8,8483.99,6804.15998,7911.813930232559,7.911813930232559,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,27.884649764746428,85.15072426758707,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,19.8,8866.667,7111.066934,8268.682481395348,8.268682481395349,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Nuwakot,Ramchandra Acharya,,,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,19.8,8866.67,7111.06934,8268.685279069767,8.268685279069766,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Palpa,Devinagar,27.80849640257657,83.69880789890885,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,21.6,10866.66667,8519.46666928,9906.356592186046,9.906356592186047,gr
2019,2019 Hybrid strategy block,Demo,Palpa,Devinagar,27.80842704232782,83.69870329275727,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,24.4,11466.66667,8668.80000252,10080.000002930232,10.080000002930232,fym
2019,2019 Hybrid strategy block,Demo,Palpa,Devinagar,27.80851689632982,83.69864705018699,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,21.6,13296.66667,10424.58666928,12121.612406139537,12.121612406139537,zn
2019,2019 Hybrid strategy block,Demo,Palpa,Devinagar,27.80753126833588,83.6996323429048,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,20.7,8863.333333,7028.623333069,8172.817829150001,8.17281782915,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Palpa,Devinagar,27.807311075739563,83.70224179700017,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,19.8,10866.66667,8715.066669340002,10133.798452720932,10.133798452720931,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Salyan,Ajaya Gharti,28.21758239530027,82.38460016436875,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,31.1,14000.0,9646.000000000002,11216.279069767445,11.216279069767445,gr
2019,2019 Hybrid strategy block,Demo,Salyan,Ajaya Gharti,28.21762681938708,82.38461106084287,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,32.1,13667.0,9279.893,10790.573255813952,10.790573255813952,fym
2019,2019 Hybrid strategy block,Demo,Salyan,Ajaya Gharti,28.21763054933399,82.38454392179847,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,29.2,13333.0,9439.764,10976.46976744186,10.976469767441861,zn
2019,2019 Hybrid strategy block,Demo,Salyan,Ajaya Gharti,28.21767036337405,82.38450846634805,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,30.2,12667.0,8841.565999999999,10280.890697674418,10.280890697674419,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Salyan,Ajaya Gharti,28.217680673114955,82.38449103198946,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,26.5,13000.0,9555.0,11110.46511627907,11.110465116279071,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Salyan,Prem buda,28.24857485946268,82.33078231103718,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,26.5,14000.0,10290.0,11965.116279069767,11.965116279069766,gr
2019,2019 Hybrid strategy block,Demo,Salyan,Prem buda,28.24862238485366,82.33084609732032,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,26.5,13333.0,9799.755,11395.063953488372,11.395063953488371,fym
2019,2019 Hybrid strategy block,Demo,Salyan,Prem buda,28.2486729696393,82.33093955554068,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,30.5,9067.0,6301.565,7327.4011627906975,7.327401162790697,zn
2019,2019 Hybrid strategy block,Demo,Salyan,Prem buda,28.24870737735182,82.330974759534,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,31.0,8433.0,5818.77,6766.011627906977,6.766011627906977,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Salyan,Prem buda,28.24842926580459,82.33088021166623,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,31.2,7933.0,5457.904,6346.400000000001,6.346400000000001,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Salyan,Tham kumari mahatara,28.25883745215833,82.33735204674304,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,28.3,13333.0,9559.761,11116.0011627907,11.1160011627907,gr
2019,2019 Hybrid strategy block,Demo,Salyan,Tham kumari mahatara,28.258865447714925,82.33737727627158,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,29.4,14033.0,9907.298,11520.113953488371,11.520113953488371,fym
2019,2019 Hybrid strategy block,Demo,Salyan,Tham kumari mahatara,28.258859748020768,82.33739177696407,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,29.1,14000.0,9926.000000000002,11541.86046511628,11.541860465116281,zn
2019,2019 Hybrid strategy block,Demo,Salyan,Tham kumari mahatara,28.25888522900641,82.33749621547759,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,30.1,11667.0,8155.233,9482.829069767442,9.482829069767442,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Salyan,Tham kumari mahatara,28.258952074684203,82.33756083995104,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,31.1,15000.0,10335.000000000002,12017.441860465118,12.017441860465118,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Babiyachaur,28.805276309140027,81.40033137984574,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,20.2,13833.0,11038.734,12835.737209302324,12.835737209302325,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Babiyachaur,28.805250409059227,81.40033565461636,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,21.0,14166.66,11191.6614,13013.55976744186,13.01355976744186,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Babiyachaur,28.80523880012333,81.40037840232253,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,19.5,15000.0,12075.0,14040.697674418603,14.040697674418603,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Babiyachaur,28.8052236288786,81.40040379948914,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,19.0,13983.33,11326.4973,13170.345697674418,13.170345697674419,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Babiyachaur,28.80520946346224,81.40041201375425,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,19.0,13983.33,11326.4973,13170.345697674418,13.170345697674419,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Kalyan,28.50374635308981,81.73832852393389,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,25.0,10003.0,7502.25,8723.546511627907,8.723546511627907,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Kalyan,28.503612242639065,81.73836247064173,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,24.4,11707.0,8850.492,10291.26976744186,10.29126976744186,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Kalyan,28.503653020597994,81.73830891028047,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,23.0,11293.0,8695.61,10111.174418604653,10.111174418604653,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Kalyan,28.50356169976294,81.73828736878932,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,20.0,11417.0,9133.6,10620.46511627907,10.620465116279071,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Kalyan,28.50359702948481,81.73827169463038,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,24.0,10943.0,8316.68,9670.558139534884,9.670558139534883,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Kunathari,28.71348860207945,81.50714138522744,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,22.0,9050.0,7059.0,8208.139534883721,8.20813953488372,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Kunathari,28.71349337976426,81.50713962502778,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,22.1,9873.0,7691.067000000001,8943.1011627907,8.943101162790699,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Kunathari,28.71352271642536,81.50719553232193,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,19.9,10650.0,8530.65,9919.36046511628,9.91936046511628,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Kunathari,28.713520243763924,81.50713970884681,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,23.1,9243.0,7107.867000000001,8264.961627906978,8.264961627906978,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Kunathari,28.713521542958915,81.50715328752995,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,21.1,9100.0,7179.9,8348.720930232557,8.348720930232558,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Lekhpharsa,28.461811440065503,81.78102308884263,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,19.8,9833.0,7886.066,9169.844186046512,9.169844186046511,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Lekhpharsa,28.461795640178025,81.78097103722394,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,20.0,9347.0,7477.6,8694.883720930233,8.694883720930234,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Lekhpharsa,28.46175318583846,81.78091496229172,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,21.2,7050.0,5555.4,6459.767441860465,6.459767441860465,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Lekhpharsa,28.461702768690884,81.78089761175215,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,19.5,7767.0,6252.435,7270.273255813954,7.2702732558139544,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Lekhpharsa,28.461660398170352,81.78084053099155,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,19.9,9807.0,7855.406999999999,9134.19418604651,9.13419418604651,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Maintada-2,28.44870310742408,81.79671191610396,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,23.4,4090.0,3132.94,3642.953488372093,3.642953488372093,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Maintada-2,28.44869724009186,81.79670889861882,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,23.9,8200.0,6240.2,7256.046511627906,7.256046511627906,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Maintada-2,28.44873093534261,81.79671887308359,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,21.5,8833.0,6933.905,8062.680232558139,8.06268023255814,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Maintada-2,28.448755997233093,81.79672113619745,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,22.6,8133.0,6294.942000000001,7319.700000000001,7.319700000000001,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Maintada-2,28.44878830946982,81.7967389896512,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,22.4,7850.0,6091.6,7083.2558139534885,7.083255813953489,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.489830633625388,81.74146293662488,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,19.2,9397.0,7592.776,8828.80930232558,8.828809302325581,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.49197795148939,81.74336923286319,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,17.8,14017.0,11521.974000000002,13397.644186046517,13.397644186046517,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.487914907746017,81.7440648470074,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,21.0,10500.0,8295.0,9645.348837209303,9.645348837209303,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.48777807317674,81.7445654142648,Hybrid,Hybrid,A1,Hybrid N120-P60-K40,Hybrid N120-P60-K40,demo_gr_hybrid,120.0,60.0,40.0,21.8,11613.0,9081.366,10559.727906976745,10.559727906976745,gr
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.489910010248423,81.74147073179483,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,19.3,10640.0,8586.48,9984.27906976744,9.98427906976744,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.49198155570776,81.7433758545667,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,16.2,13163.0,11030.594,12826.272093023255,12.826272093023256,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.48792224191129,81.7441319860518,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,20.9,11433.0,9043.503,10515.701162790696,10.515701162790696,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.487758794799447,81.74448125995696,Hybrid,Hybrid,A2,Hybrid FYM 6 t/ha + N120-P60-K40,Hybrid FYM 6 t/ha + N120-P60-K40,demo_fym_hybrid,120.0,60.0,40.0,19.5,12447.0,10019.835,11650.970930232555,11.650970930232555,fym
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.489922499284148,81.74147316254675,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,14.5,11427.0,9770.085,11360.563953488372,11.360563953488372,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.49198717158288,81.74341131001711,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,15.5,11617.0,9816.365,11414.377906976744,11.414377906976744,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.48795593716204,81.74411128275096,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,22.0,9950.0,7761.0,9024.418604651162,9.024418604651162,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.487752215005457,81.74448067322373,Hybrid,Hybrid,A3,Hybrid Zn + N120-P60-K40,Hybrid Zn + N120-P60-K40,demo_zn_hybrid,120.0,60.0,40.0,20.3,12780.0,10185.66,11843.790697674418,11.843790697674418,zn
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.48997421562672,81.74141163937747,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,14.6,14200.0,12126.8,14100.93023255814,14.10093023255814,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.49204743746668,81.74342572689056,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,15.7,13617.0,11479.131,13347.826744186046,13.347826744186046,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.487999229691923,81.7440939322114,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,21.6,10383.0,8140.272000000001,9465.432558139535,9.465432558139534,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.48774794023484,81.74442929215729,Hybrid,Hybrid,A4,Hybrid PCU N60-P60-K40,Hybrid PCU N60-P60-K40,demo_pcu_half_n_hybrid,60.0,60.0,40.0,2.1,12910.0,12638.89,14696.383720930233,14.696383720930232,pcu_half_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.489961475133896,81.7414621822536,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,14.2,14977.0,12850.265999999998,14942.169767441856,14.942169767441856,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.49202849436552,81.74340141937137,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,19.0,14140.0,11453.4,13317.906976744183,13.317906976744183,udp_reduced_n
2019,2019 Hybrid strategy block,Demo,Surkhet,Ramghat,28.48803527187556,81.74417213536799,Hybrid,Hybrid,A5,Hybrid UDP N78-P60-K40,Hybrid UDP N78-P60-K40,demo_udp_reduced_n_hybrid,78.0,60.0,40.0,20.5,10037.0,7979.415,9278.38953488372,9.27838953488372,udp_reduced_n
