year,study,dataset_type,district,site,treatment_yield_t_ha,N_rate_kg_ha,latitude,longitude,y_0PK_t_ha,treatment_role,yield_response_vs_0PK_t_ha,AE_N_vs_0PK_kg_kg,relative_yield_vs_0PK_pct,group
2018,"2018 N source, timing and FYM trial",Trial,Dang,Dhuruwa,4.536941860465117,120.0,28.02149167,82.32460623,3.566046511627907,n_timing_v6_v10,0.9708953488372094,8.090794573643413,127.22609886526674,Timing
2018,"2018 N source, timing and FYM trial",Trial,Dang,Hapur,5.8953953488372095,120.0,28.090494776666663,82.42109572666668,5.334282945736434,n_timing_v6_v10,0.5611124031007755,4.675936692506463,110.5189846284637,Timing
2018,"2018 N source, timing and FYM trial",Trial,Dang,Laxmipur,7.854178294573643,120.0,27.97779992,82.46364304666668,6.363593023255814,n_timing_v6_v10,1.490585271317829,12.421543927648575,123.42364236478464,Timing
2018,"2018 N source, timing and FYM trial",Trial,Dang,Panchakaule,8.061438953488373,120.0,28.1161573575,82.16633325000001,7.585732558139535,n_timing_v6_v10,0.47570639534883874,3.964219961240323,106.27106731884982,Timing
2018,"2018 N source, timing and FYM trial",Trial,Dang,Pawannagar,7.984372093023256,120.0,28.170486576666665,82.26038410333332,4.261496124031008,n_timing_v6_v10,3.7228759689922484,31.023966408268738,187.36077332086668,Timing
2018,"2018 N source, timing and FYM trial",Trial,Dang,Purandhara,8.285817829457363,120.0,28.187528816666667,82.09808506,8.07782945736434,n_timing_v6_v10,0.20798837209302334,1.7332364341085278,102.57480518981997,Timing
2018,"2018 N source, timing and FYM trial",Trial,Dang,Shantinagar,7.551662790697674,120.0,28.16565448,82.22553547333332,6.575282945736434,n_timing_v6_v10,0.9763798449612402,8.136498708010334,114.84924455751896,Timing
2018,"2018 N source, timing and FYM trial",Trial,Doti,Chattiwan,7.519953488372093,120.0,29.082111143333332,80.59343443666667,5.561558139534884,n_timing_v6_v10,1.9583953488372092,16.319961240310075,135.2130697855294,Timing
2018,"2018 N source, timing and FYM trial",Trial,Doti,Ghantesori,8.714038759689922,120.0,29.144270333333335,80.60338828333333,7.97891472868217,n_timing_v6_v10,0.7351240310077518,6.126033591731265,109.21333359241412,Timing
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Anekot,6.564829457364341,120.0,27.660617666666667,85.58988433,5.003658914728682,n_timing_v6_v10,1.5611705426356588,13.009754521963824,131.20057880124932,Timing
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Bhakundebesi,8.35658914728682,120.0,27.55802251,85.66618018999999,7.969186046511628,n_timing_v6_v10,0.3874031007751926,3.228359173126605,104.86126310157825,Timing
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Rabiopi,9.918410852713178,120.0,27.64758374666667,85.56459292333334,8.982558139534882,n_timing_v6_v10,0.9358527131782957,7.79877260981913,110.41855447680692,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Babiyachaur,9.5175503875969,120.0,28.80506116,81.39933198,8.997201550387596,n_timing_v6_v10,0.5203488372093048,4.33624031007754,105.78345204667431,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Gadhi,8.688166666666667,120.0,28.63958669,81.59303149666665,7.23532558139535,n_timing_v6_v10,1.4528410852713174,12.107009043927643,120.0798301185934,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Guthu,9.522802325581397,120.0,28.83355295,81.30626154,7.3305,n_timing_v6_v10,2.192302325581397,18.269186046511646,129.90658652999656,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kalyan,8.67182945736434,120.0,28.504849269999998,81.73678032,7.7328565891472865,n_timing_v6_v10,0.9389728682170544,7.824773901808786,112.14263910615982,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kunathari,8.985705426356589,120.0,28.71290002666667,81.51043103333335,8.095593023255814,n_timing_v6_v10,0.8901124031007743,7.417603359173119,110.99502408957308,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Lekhpharsa,9.093860465116279,120.0,28.464971306666666,81.79504334333333,8.376213178294574,n_timing_v6_v10,0.7176472868217054,5.980394056847545,108.5676817381076,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-1,7.998401162790698,120.0,28.443086710000003,81.796525825,7.342633720930232,n_timing_v6_v10,0.6557674418604655,5.464728682170546,108.93095674909121,Timing
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-2,8.880936046511628,120.0,28.423926950000002,81.79685753999999,6.901953488372093,n_timing_v6_v10,1.9789825581395357,16.491521317829463,128.67278896436468,Timing
