year,study,dataset_type,district,site,treatment_yield_t_ha,N_rate_kg_ha,latitude,longitude,y_0PK_t_ha,treatment_role,yield_response_vs_0PK_t_ha,AE_N_vs_0PK_kg_kg,relative_yield_vs_0PK_pct,group
2019,2019 T1-T10 core trial,Trial,Dang,Dhikpur,8.777121511627907,120.0,28.04023364558816,82.37349225673825,7.228915116279069,government_recommendation,1.5482063953488385,12.901719961240321,121.41685675437486,GR
2019,2019 T1-T10 core trial,Trial,Dang,Laxmipur,11.619877325581394,120.0,27.978487832006067,82.46626601088792,8.489523837209301,government_recommendation,3.1303534883720925,26.08627906976744,136.87313385765947,GR
2019,2019 T1-T10 core trial,Trial,Dang,Panchakule,9.917432558139534,120.0,28.134289747104045,82.12072787806392,8.839681395348837,government_recommendation,1.0777511627906975,8.981259689922478,112.19219465712617,GR
2019,2019 T1-T10 core trial,Trial,Dang,Shantinagar,8.61302034883721,120.0,28.165831791702658,82.22746517043561,7.448930232558139,government_recommendation,1.1640901162790716,9.700750968992262,115.62761470353168,GR
2019,2019 T1-T10 core trial,Trial,Dang,Shreegau,8.656330813953488,120.0,28.109598692972213,82.18606087379158,6.41404534883721,government_recommendation,2.2422854651162787,18.685712209302324,134.95898989118902,GR
2019,2019 T1-T10 core trial,Trial,Doti,Chhatiwan,9.414713546511628,120.0,29.080830600578338,80.59052109718323,8.098835697674419,government_recommendation,1.315877848837209,10.965648740310074,116.24774100819286,GR
2019,2019 T1-T10 core trial,Trial,Doti,Dipayal,8.507053310077518,120.0,29.25471257418394,80.9325398504734,8.59045569767442,government_recommendation,-0.08340238759690166,-0.6950198966408472,99.0291273183624,GR
2019,2019 T1-T10 core trial,Trial,Doti,Ghanteshwor,9.174986976744185,120.0,29.124741341918707,80.58134520985186,8.325494186046512,government_recommendation,0.8494927906976724,7.07910658914727,110.20351190829511,GR
2019,2019 T1-T10 core trial,Trial,Kavre,Bhakundebesi,8.723448191860466,120.0,27.557002468965948,85.66745183430612,4.507763058139535,government_recommendation,4.215685133720932,35.130709447674434,193.52055729967424,GR
2019,2019 T1-T10 core trial,Trial,Kavre,Rabiopi,7.813370494186046,120.0,27.650272976607084,85.57618246413767,3.7852552180232557,government_recommendation,4.02811527616279,33.56762730135658,206.41594936540002,GR
2019,2019 T1-T10 core trial,Trial,Makwanpur,Radha Tiwari,6.698701836046512,120.0,,,4.570539779069768,government_recommendation,2.128162056976744,17.734683808139533,146.56259785162365,GR
2019,2019 T1-T10 core trial,Trial,Nuwakot,Dip Acharya,6.801547209302324,120.0,27.88490126375109,85.15014985576272,8.41852391860465,government_recommendation,-1.6169767093023264,-13.47480591085272,80.79263389952646,GR
2019,2019 T1-T10 core trial,Trial,Nuwakot,Ramchandra Acharya,8.012322523255815,120.0,27.88433326408267,85.15046568587422,1.7737178720930233,government_recommendation,6.238604651162792,51.988372093023266,451.72474435300757,GR
2019,2019 T1-T10 core trial,Trial,Palpa,Chidi pani,7.849728665302326,120.0,27.866848781704903,83.54838178027421,8.864534882232558,government_recommendation,-1.014806216930232,-8.4567184744186,88.55206471166088,GR
2019,2019 T1-T10 core trial,Trial,Palpa,Devinagar,8.501498065104652,120.0,27.809339475352317,83.69689783081412,7.871434107005815,government_recommendation,0.6300639580988374,5.250532984156979,108.00443666978119,GR
2019,2019 T1-T10 core trial,Trial,Palpa,Khasyauli,7.471317812616279,120.0,27.88466975558549,83.47847457043827,5.131782948837209,government_recommendation,2.33953486377907,19.49612386482558,145.58912345092804,GR
2019,2019 T1-T10 core trial,Trial,Salyan,Jhuplal gharti,10.973156976744189,120.0,28.21790082380176,82.38477165810764,9.42674418604651,government_recommendation,1.5464127906976781,12.886773255813983,116.40452695201682,GR
2019,2019 T1-T10 core trial,Trial,Salyan,Sharadha sharma,,120.0,28.229166478849947,82.35277089290321,11.232558139534884,government_recommendation,,,,GR
2019,2019 T1-T10 core trial,Trial,Surkhet,Babiyachaur,12.879354279069767,120.0,28.805125497747216,81.39992041513324,10.220610465116279,government_recommendation,2.658743813953489,22.156198449612408,126.01355195981671,GR
2019,2019 T1-T10 core trial,Trial,Surkhet,Kalyan,9.480886627906976,120.0,28.501467271707952,81.74198554828763,8.047848837209303,government_recommendation,1.4330377906976732,11.941981589147277,117.80647002304529,GR
2019,2019 T1-T10 core trial,Trial,Surkhet,Kunathari,8.941865697674418,120.0,28.714316776022315,81.508435215801,7.542087209302327,government_recommendation,1.3997784883720907,11.66482073643409,118.55956381206545,GR
2019,2019 T1-T10 core trial,Trial,Surkhet,Lekhpharsa,11.779534883720931,120.0,28.465028980281204,81.79038923699409,7.4454244186046505,government_recommendation,4.3341104651162805,36.117587209302336,158.211731413003,GR
2019,2019 T1-T10 core trial,Trial,Surkhet,Maintada-2,7.337687209302326,120.0,28.447841866873205,81.79641532246023,5.256697093023256,government_recommendation,2.0809901162790707,17.34158430232559,139.58740782384024,GR
