year,study,dataset_type,district,site,treatment_yield_t_ha,N_rate_kg_ha,latitude,longitude,y_0PK_t_ha,treatment_role,yield_response_vs_0PK_t_ha,AE_N_vs_0PK_kg_kg,relative_yield_vs_0PK_pct,group
2017,2017 core trial,Trial,Surkhet,Guthu,9.200633333333334,60.0,28.843891566666667,81.30404266666666,6.8667,n_rate_60,2.3339333333333343,38.898888888888905,133.98915539244956,N60
2017,2017 core trial,Trial,Surkhet,Kalyan,9.432233333333334,60.0,28.5029188,81.7376413,7.6499,n_rate_60,1.7823333333333347,29.705555555555577,123.29877950474301,N60
2017,2017 core trial,Trial,Surkhet,Lekhpharsa,9.4411,60.0,28.4738779,81.80857103333334,7.815533333333334,n_rate_60,1.6255666666666668,27.09277777777778,120.79917770593603,N60
2017,2017 core trial,Trial,Surkhet,Maintada-3,7.437766666666666,60.0,28.4447991,81.80528044666666,6.782233333333334,n_rate_60,0.6555333333333317,10.925555555555528,109.66544943406053,N60
2017,2017 core trial,Trial,Surkhet,Maintada-4,7.933349999999999,60.0,28.419402339999998,81.793870405,6.811133333333334,n_rate_60,1.1222166666666649,18.70361111111108,116.47621051807333,N60
2017,2017 core trial,Trial,Surkhet,Neta,11.05335,60.0,28.541936749999998,81.78983385000001,9.89,n_rate_60,1.1633499999999994,19.389166666666657,111.762891809909,N60
2017,2017 core trial,Trial,Surkhet,Ramghat,9.965,60.0,28.4899719,81.7425556,7.975,n_rate_60,1.9900000000000002,33.16666666666667,124.95297805642633,N60
2017,2017 core trial,Trial,Dang,Dhikpur,8.320666666666666,120.0,28.048458333333333,82.39323832999999,4.394333333333333,government_recommendation,3.926333333333333,32.71944444444444,189.34992035196845,GR
2017,2017 core trial,Trial,Dang,Dhuruwa,6.657333333333334,120.0,28.02739277666667,82.32580333333334,5.299,government_recommendation,1.3583333333333334,11.319444444444446,125.6337673774926,GR
2017,2017 core trial,Trial,Dang,Hapur,7.8815,120.0,28.092429165,82.42743917,4.099,government_recommendation,3.7824999999999998,31.52083333333333,192.2786045376921,GR
2017,2017 core trial,Trial,Dang,Laxmipur,7.269333333333333,120.0,27.979741110000003,82.49197,5.8389999999999995,government_recommendation,1.4303333333333335,11.919444444444446,124.49620368784609,GR
2017,2017 core trial,Trial,Dang,Panchakule,8.504,120.0,28.133775835,82.11328499999999,8.108,government_recommendation,0.395999999999999,3.299999999999992,104.88406512086827,GR
2017,2017 core trial,Trial,Dang,Pawannagar,6.501333333333332,120.0,28.16376611,82.25667666666668,5.611999999999999,government_recommendation,0.8893333333333331,7.411111111111109,115.84699453551912,GR
2017,2017 core trial,Trial,Dang,Purandhara,7.3870000000000005,120.0,28.191772223333334,82.09889833666666,6.9205000000000005,government_recommendation,0.4664999999999999,3.887499999999999,106.7408424246803,GR
2017,2017 core trial,Trial,Dang,Shantinagar,9.0765,120.0,28.163528335,82.22762166999999,5.816000000000001,government_recommendation,3.2604999999999986,27.170833333333324,156.0608665749656,GR
2017,2017 core trial,Trial,Dang,Shreegau,6.155333333333334,120.0,28.106414443333335,82.17903944333334,5.164666666666666,government_recommendation,0.9906666666666677,8.255555555555564,119.18161869110627,GR
2017,2017 core trial,Trial,Surkhet,Babiyachaur,11.13665,120.0,28.814961949999997,81.4036543,8.68665,government_recommendation,2.4499999999999993,20.41666666666666,128.20419839638984,GR
2017,2017 core trial,Trial,Surkhet,Gadhi,11.00835,120.0,28.646158704999998,81.60290811499999,7.11665,government_recommendation,3.8917,32.43083333333333,154.68443720008713,GR
2017,2017 core trial,Trial,Surkhet,Ghumkhare,10.114433333333332,120.0,28.439552666666668,81.8975717,5.92,government_recommendation,4.194433333333333,34.9536111111111,170.8519144144144,GR
2017,2017 core trial,Trial,Surkhet,Guthu,11.455566666666668,120.0,28.843883200000004,81.30404143333332,6.8667,government_recommendation,4.588866666666668,38.24055555555557,166.82783093285957,GR
2017,2017 core trial,Trial,Surkhet,Kalyan,9.803333333333333,120.0,28.502877333333334,81.73771606666666,7.6499,government_recommendation,2.153433333333333,17.945277777777775,128.14982330923715,GR
2017,2017 core trial,Trial,Surkhet,Lekhpharsa,9.904433333333332,120.0,28.47390523333333,81.80856680000001,7.815533333333334,government_recommendation,2.088899999999998,17.40749999999998,126.72754258613186,GR
2017,2017 core trial,Trial,Surkhet,Maintada-3,7.838866666666665,120.0,28.444796723333337,81.80539510666667,6.782233333333334,government_recommendation,1.0566333333333313,8.805277777777762,115.5794305710508,GR
2017,2017 core trial,Trial,Surkhet,Maintada-4,8.033333333333333,120.0,28.419785076666667,81.79538594,6.811133333333334,government_recommendation,1.222199999999999,10.184999999999993,117.9441502637838,GR
