year,study,dataset_type,district,site,variety_group,comparator_yield_t_ha,treatment_yield_t_ha,latitude,longitude,yield_response_t_ha,relative_yield_pct,strategy_role
2019,2019 OPV strategy block,Demo,Kavre,Bhakundebesi,OPV,5.384883720930233,5.175000000000001,27.562252348288894,85.6495168665424,-0.20988372093023244,96.10235370330383,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Makwanpur,Radha Tiwari,OPV,5.194454290697674,6.347070569767442,,,1.1526162790697674,122.18936224222618,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Nuwakot,Ramchandra Acharya,OPV,4.74050076744186,4.883917819767442,27.884530825540423,85.15060985460877,0.14341705232558155,103.02535658913045,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Palpa,Devinagar,OPV,7.716124030703489,8.840000000302325,27.808737130835652,83.69845724198967,1.1238759695988358,114.56529165584668,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Salyan,Ajaya Gharti,OPV,11.66639534883721,8.13953488372093,28.217678074724972,82.38440448883921,-3.526860465116279,69.76906439684643,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Salyan,Prem buda,OPV,6.902325581395349,6.867184883720931,28.248664629645646,82.33088943175972,-0.035140697674417964,99.4908861185984,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Salyan,Tham kumari mahatara,OPV,11.302043023255816,10.325077906976743,28.25877959607169,82.33758104033768,-0.9769651162790733,91.35585385519408,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Surkhet,Babiyachaur,OPV,12.477627906976744,12.896431023255813,28.80527182482183,81.40048158355057,0.41880311627906863,103.35643216323913,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Surkhet,Kalyan,OPV,8.279069767441861,8.305186046511627,28.503655933309346,81.73838137183338,0.026116279069766435,100.31544943820224,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Surkhet,Kunathari,OPV,7.774883720930232,8.099723255813954,28.713491787202656,81.50711758062243,0.3248395348837221,104.1780629337162,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Surkhet,Lekhpharsa,OPV,7.630848837209302,9.829131395348835,28.461433709599078,81.78061581216753,2.1982825581395327,128.80783783083655,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Surkhet,Maintada-2,OPV,7.147151162790698,6.31246511627907,28.448962757829577,81.79675252642483,-0.8346860465116279,88.32141607893858,demo_udp_reduced_n_opv
2019,2019 OPV strategy block,Demo,Surkhet,Ramghat,OPV,11.085117151162791,12.993015406976744,28.489449733751826,81.7433995124884,1.9078982558139526,117.21134950399528,demo_udp_reduced_n_opv
